,customer_id,loyalty_tier_customer_facing,percentile_rank,Activity,Discount_Cluster,preferred_day,preferred_hour,preferred_category,Campaign
886,85138,Silver,73.68191721132898,Active,Full Price Shopper,Sunday,11.0,Men Clothes,Low Participation
887,85853,Classic,0.08714596949891067,Inactive,Bargain Hunter,Saturday,8.0,Home & Living,Low Participation
888,85981,Classic,35.20697167755991,Inactive,Bargain Hunter,Friday,11.0,Groceries & Pets,Low Participation
889,86352,Classic,46.710239651416124,Inactive,Full Price Shopper,Friday,12.0,Men Clothes,Low Participation
890,87260,Silver,73.50762527233115,Active,Full Price Shopper,Friday,9.0,Home & Living,Low Participation
891,87584,Classic,60.47930283224401,Inactive,Occasional Discounter,Saturday,11.0,Baby & Toys,Low Participation
892,87671,Gold,86.36165577342048,Active,Full Price Shopper,Sunday,9.0,Baby & Toys,Low Participation
893,88136,Silver,68.80174291938998,Inactive,Full Price Shopper,Thursday,7.0,Health & Beauty,Low Participation
894,88233,Classic,46.79738562091503,Inactive,Occasional Discounter,Friday,9.0,Groceries & Pets,Low Participation
895,88287,Classic,1.045751633986928,Inactive,Bargain Hunter,Saturday,7.0,Men Clothes,Low Participation
896,88485,Classic,10.936819172113289,Inactive,Deal Seeker,Sunday,8.0,Computer & Accessories,Low Participation
897,89930,Gold,86.44880174291939,Active,Full Price Shopper,Friday,7.0,Home & Living,Low Participation
898,90673,Classic,46.230936819172115,Inactive,Full Price Shopper,Friday,15.0,Women Clothes,Low Participation
899,91256,Classic,1.132897603485839,Inactive,Deal Seeker,Thursday,19.0,Automotive,Low Participation
900,91328,Classic,42.26579520697168,Inactive,Deal Seeker,Sunday,9.0,Women Clothes,Low Participation
901,91474,Gold,80.7843137254902,Active,Full Price Shopper,Sunday,7.0,Groceries & Pets,Low Participation
902,91976,Classic,40.17429193899782,Inactive,Occasional Discounter,Friday,1.0,Home & Living,Low Participation
903,91991,Silver,79.25925925925927,Inactive,Full Price Shopper,Sunday,8.0,Health & Beauty,Low Participation
904,92061,Classic,10.10893246187364,Inactive,Bargain Hunter,Friday,9.0,Groceries & Pets,Low Participation
905,92065,Classic,3.093681917211329,Inactive,Occasional Discounter,Thursday,9.0,Health & Beauty,Low Participation
906,93572,Classic,19.04139433551198,Inactive,Bargain Hunter,Friday,8.0,Baby & Toys,Low Participation
907,93703,Gold,83.26797385620915,Active,Full Price Shopper,Friday,7.0,Health & Beauty,Low Participation
908,94179,Classic,81.6557734204793,Active,Occasional Discounter,Friday,9.0,Baby & Toys,Low Participation
909,94571,Classic,41.91721132897604,Active,Full Price Shopper,Thursday,9.0,Groceries & Pets,Low Participation
910,95370,Classic,41.045751633986924,Inactive,Occasional Discounter,Wednesday,11.0,Men Clothes,Low Participation
911,95904,Classic,40.69716775599129,Inactive,Full Price Shopper,Saturday,7.0,Women Clothes,Low Participation
912,96228,Silver,72.02614379084967,Inactive,Full Price Shopper,Friday,9.0,Mobile & Accessories,Low Participation
913,96516,Classic,72.63616557734206,Inactive,Occasional Discounter,Friday,6.0,Automotive,Low Participation
914,96574,Classic,33.98692810457516,Inactive,Occasional Discounter,Friday,13.0,Groceries & Pets,Low Participation
915,96758,Classic,25.315904139433552,Inactive,Occasional Discounter,Sunday,2.0,Men Clothes,Low Participation
916,97973,Classic,26.448801742919393,Inactive,Deal Seeker,Saturday,7.0,"Games, Books & Hobbies",Low Participation
917,98198,Classic,48.80174291938998,Inactive,Deal Seeker,Saturday,9.0,"Games, Books & Hobbies",Low Participation
918,98317,Silver,69.8474945533769,Inactive,Full Price Shopper,Saturday,8.0,Men Clothes,Low Participation
919,98610,Classic,73.59477124183007,Inactive,Full Price Shopper,Friday,8.0,Baby & Toys,Low Participation
920,98640,Classic,6.753812636165578,Inactive,Occasional Discounter,Saturday,7.0,Men Clothes,Low Participation
921,98954,Classic,40.26143790849673,Inactive,Occasional Discounter,Sunday,23.0,Health & Beauty,Low Participation
922,99189,Classic,30.893246187363832,Inactive,Occasional Discounter,Monday,8.0,Women's Bags,Low Participation
923,99451,Classic,0.130718954248366,Inactive,Bargain Hunter,Thursday,21.0,Mobile & Accessories,Low Participation
924,99748,Silver,59.56427015250545,Active,Occasional Discounter,Sunday,9.0,Baby & Toys,Low Participation
925,100728,Silver,70.239651416122,Active,Full Price Shopper,Friday,15.0,Men Clothes,Low Participation
926,101149,Classic,43.44226579520697,Inactive,Full Price Shopper,Tuesday,15.0,Baby & Toys,Low Participation
927,101489,Classic,39.56427015250545,Active,Full Price Shopper,Friday,7.0,Health & Beauty,Low Participation
928,101769,Gold,86.10021786492375,Active,Occasional Discounter,Friday,8.0,Health & Beauty,Low Participation
929,101913,Classic,23.83442265795207,Inactive,Full Price Shopper,Saturday,0.0,Health & Beauty,Low Participation
930,102508,Classic,46.448801742919386,Inactive,Deal Seeker,Friday,9.0,Mobile & Accessories,Low Participation
931,102766,Silver,51.895424836601315,Inactive,Bargain Hunter,Sunday,7.0,Mobile & Accessories,Low Participation
932,103209,Classic,7.973856209150326,Active,Bargain Hunter,Sunday,9.0,Home Appliances,Low Participation
933,104442,Classic,10.806100217864923,Inactive,Deal Seeker,Friday,2.0,Health & Beauty,Low Participation
934,104791,Classic,36.688453159041394,Inactive,Deal Seeker,Tuesday,8.0,Men Clothes,Low Participation
935,104859,Classic,48.40958605664488,Inactive,Occasional Discounter,Friday,9.0,Automotive,Low Participation
936,105207,Classic,48.5838779956427,Inactive,Full Price Shopper,Friday,9.0,Health & Beauty,Low Participation
937,105214,Classic,31.11111111111111,Inactive,Full Price Shopper,Sunday,18.0,Computer & Accessories,Low Participation
938,105440,Classic,20.610021786492375,Inactive,Bargain Hunter,Friday,9.0,Men Clothes,Low Participation
939,106171,Classic,41.307189542483655,Active,Occasional Discounter,Sunday,22.0,Health & Beauty,Low Participation
940,106311,Gold,77.12418300653596,Active,Occasional Discounter,Friday,8.0,Men Clothes,Low Participation
941,106531,Gold,87.10239651416121,Active,Full Price Shopper,Friday,8.0,Health & Beauty,Low Participation
942,106672,Classic,0.0,Inactive,,,,,Low Participation
943,108741,Classic,25.40305010893246,Inactive,Occasional Discounter,Friday,7.0,Baby & Toys,Low Participation
944,108823,Classic,12.24400871459695,Inactive,Bargain Hunter,Monday,14.0,Baby & Toys,Low Participation
945,108934,Classic,41.00217864923748,Active,Occasional Discounter,Saturday,7.0,Automotive,Low Participation
946,109076,Silver,61.568627450980394,Active,Full Price Shopper,Sunday,9.0,Health & Beauty,Low Participation
947,109502,Classic,41.830065359477125,Inactive,Occasional Discounter,Sunday,14.0,Baby & Toys,Low Participation
948,109565,Classic,47.10239651416122,Active,Occasional Discounter,Friday,8.0,Health & Beauty,Low Participation
949,110032,Classic,28.540305010893245,Inactive,Occasional Discounter,Sunday,8.0,Automotive,Low Participation
950,110121,Classic,38.30065359477125,Inactive,Occasional Discounter,Friday,23.0,Mobile & Accessories,Low Participation
951,110122,Classic,48.932461873638346,Inactive,Full Price Shopper,Monday,8.0,Sports & Outdoor,Low Participation
952,110299,Classic,10.588235294117647,Inactive,Occasional Discounter,Wednesday,12.0,Gaming & Consoles,Low Participation
953,111624,Classic,21.089324618736384,Inactive,Full Price Shopper,Friday,21.0,Baby & Toys,Low Participation
954,111637,Classic,70.19607843137254,Inactive,Full Price Shopper,Sunday,7.0,Mobile & Accessories,Low Participation
955,111916,Classic,4.488017429193899,Inactive,Occasional Discounter,Friday,12.0,Men Clothes,Low Participation
956,112459,Classic,42.65795206971678,Inactive,Full Price Shopper,Sunday,1.0,Women Clothes,Low Participation
957,112540,Silver,57.34204793028322,Active,Full Price Shopper,Friday,7.0,Baby & Toys,Low Participation
958,112967,Classic,31.0239651416122,Inactive,Occasional Discounter,Monday,8.0,Men Clothes,Low Participation
959,114177,Classic,46.5359477124183,Active,Occasional Discounter,Saturday,9.0,Home & Living,Low Participation
960,114189,Gold,86.57952069716775,Active,Occasional Discounter,Saturday,7.0,Women Clothes,Low Participation
961,114785,Classic,66.97167755991286,Inactive,Full Price Shopper,Sunday,13.0,Home & Living,Low Participation
962,115373,Classic,49.23747276688453,Active,Deal Seeker,Friday,9.0,Women Clothes,Low Participation
963,115953,Gold,79.17211328976035,Active,Occasional Discounter,Sunday,7.0,Health & Beauty,Low Participation
964,116834,Silver,83.18082788671023,Active,Occasional Discounter,Friday,8.0,Men Clothes,Low Participation
965,117244,Classic,46.62309368191721,Active,Bargain Hunter,Thursday,15.0,Mobile & Accessories,Low Participation
966,117963,Classic,33.0718954248366,Active,Full Price Shopper,Friday,9.0,Women Clothes,Low Participation
967,118237,Classic,10.152505446623094,Inactive,Bargain Hunter,Sunday,7.0,Health & Beauty,Low Participation
968,118307,Classic,47.233115468409586,Active,Bargain Hunter,Sunday,11.0,Baby & Toys,Low Participation
969,118371,Classic,27.75599128540305,Inactive,Bargain Hunter,Sunday,7.0,Men Clothes,Low Participation
970,119392,Classic,36.38344226579521,Inactive,Bargain Hunter,Monday,7.0,Groceries & Pets,Low Participation
971,126947,Classic,0.30501089324618735,Inactive,Bargain Hunter,Sunday,8.0,Automotive,Low Participation
972,127563,Classic,5.05446623093682,Inactive,Bargain Hunter,Saturday,8.0,Home & Living,Low Participation
973,462,Platinum,96.64488017429194,Active,Full Price Shopper,Friday,8.0,Women Clothes,High Participation
974,634,Classic,42.0479302832244,Active,Bargain Hunter,Friday,7.0,Cameras & Drones,Low Participation
975,943,Classic,6.840958605664488,Inactive,Bargain Hunter,Saturday,7.0,Baby & Toys,Low Participation
976,1069,Classic,56.81917211328976,Inactive,Bargain Hunter,Thursday,9.0,Health & Beauty,Low Participation
977,1971,Silver,66.4488017429194,Active,Occasional Discounter,Sunday,8.0,Mobile & Accessories,Low Participation
978,2692,Classic,67.62527233115469,Inactive,Occasional Discounter,Thursday,19.0,Baby & Toys,Low Participation
979,2779,Platinum,93.85620915032679,Active,Full Price Shopper,Friday,7.0,Health & Beauty,High Participation
980,6358,Silver,53.28976034858388,Active,Full Price Shopper,Sunday,8.0,Women Clothes,Low Participation
981,7370,Gold,86.66666666666667,Active,Full Price Shopper,Friday,18.0,Men Clothes,Low Participation
982,10485,Silver,86.88453159041394,Active,Occasional Discounter,Thursday,15.0,Health & Beauty,Low Participation
983,11951,Classic,7.4074074074074066,Inactive,Bargain Hunter,Sunday,7.0,Fashion Accessories,Low Participation
984,13422,Classic,17.5599128540305,Inactive,Bargain Hunter,Sunday,11.0,Baby & Toys,Low Participation
985,15438,Classic,54.59694989106754,Inactive,Occasional Discounter,Sunday,7.0,Women Clothes,Low Participation
986,16279,Gold,82.48366013071895,Active,Full Price Shopper,Friday,9.0,Men Clothes,Low Participation
987,17314,Classic,43.92156862745098,Inactive,Deal Seeker,Monday,14.0,Men Clothes,Low Participation
988,17402,Gold,88.49673202614379,Active,Full Price Shopper,Saturday,9.0,Baby & Toys,Low Participation
989,17480,Silver,85.57734204793029,Active,Occasional Discounter,Sunday,15.0,Cameras & Drones,Low Participation
990,17624,Classic,55.250544662309366,Inactive,Deal Seeker,Tuesday,9.0,Cameras & Drones,Low Participation
991,18244,Gold,90.6318082788671,Active,Full Price Shopper,Sunday,7.0,Men Clothes,Low Participation
992,18935,Classic,3.2679738562091507,Inactive,Deal Seeker,Saturday,6.0,Fashion Accessories,Low Participation
993,18997,Gold,87.49455337690631,Active,Occasional Discounter,Saturday,9.0,Mobile & Accessories,Low Participation
994,22544,Platinum,97.82135076252723,Active,Occasional Discounter,Friday,8.0,Men Clothes,High Participation
995,24206,Platinum,92.81045751633987,Active,Occasional Discounter,Sunday,9.0,Men Clothes,High Participation
996,24231,Classic,0.8714596949891068,Inactive,Bargain Hunter,Monday,11.0,Women Clothes,Low Participation
997,27314,Platinum,99.65141612200435,Active,Full Price Shopper,Sunday,8.0,Health & Beauty,High Participation
998,28013,Gold,87.97385620915033,Active,Full Price Shopper,Friday,7.0,Men Clothes,Low Participation
999,29854,Classic,30.326797385620914,Inactive,Full Price Shopper,Friday,7.0,Groceries & Pets,Low Participation
1000,30164,Classic,19.128540305010894,Inactive,Bargain Hunter,Sunday,8.0,"Games, Books & Hobbies",Low Participation
1001,30461,Platinum,98.60566448801742,Active,Full Price Shopper,Saturday,7.0,Health & Beauty,High Participation
1002,30468,Silver,58.82352941176471,Inactive,Occasional Discounter,Monday,4.0,Health & Beauty,Low Participation
1003,30997,Silver,64.00871459694989,Active,Full Price Shopper,Friday,21.0,Men Clothes,Low Participation
1004,31292,Silver,63.09368191721133,Inactive,Full Price Shopper,Saturday,9.0,Health & Beauty,Low Participation
1005,31812,Silver,52.897603485838786,Active,Occasional Discounter,Saturday,12.0,Baby & Toys,Low Participation
1006,32267,Platinum,92.15686274509804,Active,Full Price Shopper,Friday,7.0,Health & Beauty,High Participation
1007,32563,Classic,84.83660130718954,Inactive,Occasional Discounter,Friday,4.0,Health & Beauty,Low Participation
1008,34240,Classic,31.503267973856207,Active,Full Price Shopper,Friday,8.0,Men Clothes,Low Participation
1009,34960,Silver,50.45751633986928,Inactive,Full Price Shopper,Saturday,9.0,Baby & Toys,Low Participation
1010,37360,Platinum,90.10893246187364,Active,Full Price Shopper,Friday,7.0,Health & Beauty,High Participation
1011,38449,Classic,14.248366013071895,Inactive,Full Price Shopper,Friday,7.0,Automotive,Low Participation
1012,39683,Silver,68.93246187363835,Active,Occasional Discounter,Friday,7.0,Health & Beauty,Low Participation
1013,41620,Classic,1.5250544662309369,Inactive,Occasional Discounter,Saturday,8.0,Home & Living,Low Participation
1014,41625,Silver,63.22440087145969,Active,Bargain Hunter,Sunday,7.0,Health & Beauty,Low Participation
1015,41667,Classic,20.0,Inactive,Occasional Discounter,Friday,12.0,Men Clothes,Low Participation
1016,43050,Classic,11.59041394335512,Inactive,Bargain Hunter,Saturday,9.0,Fashion Accessories,Low Participation
1017,43167,Silver,87.14596949891067,Inactive,Occasional Discounter,Friday,8.0,Men Clothes,Low Participation
1018,43304,Classic,53.551198257080614,Inactive,Full Price Shopper,Sunday,7.0,Women Clothes,Low Participation
1019,44021,Classic,20.130718954248366,Active,Deal Seeker,Friday,7.0,Health & Beauty,Low Participation
1020,45333,Silver,87.01525054466231,Active,Occasional Discounter,Friday,19.0,Men Clothes,Low Participation
1021,46004,Classic,38.86710239651416,Inactive,Occasional Discounter,Friday,18.0,Health & Beauty,Low Participation
1022,46319,Silver,94.55337690631809,Active,Occasional Discounter,Sunday,9.0,Baby & Toys,Low Participation
1023,47369,Classic,66.40522875816993,Active,Occasional Discounter,Friday,7.0,Men Clothes,Low Participation
1024,47841,Classic,22.22222222222222,Inactive,Deal Seeker,Saturday,12.0,Fashion Accessories,Low Participation
1025,48231,Classic,32.592592592592595,Inactive,Occasional Discounter,Saturday,7.0,Women Clothes,Low Participation
1026,48233,Platinum,93.72549019607843,Active,Full Price Shopper,Sunday,9.0,Men Clothes,High Participation
1027,48346,Classic,47.62527233115468,Inactive,Full Price Shopper,Friday,9.0,Automotive,Low Participation
1028,48887,Silver,57.9520697167756,Active,Full Price Shopper,Friday,7.0,Men Clothes,Low Participation
1029,49199,Classic,61.830065359477125,Active,Deal Seeker,Friday,3.0,Baby & Toys,Low Participation
1030,50711,Classic,0.4357298474945534,Inactive,Bargain Hunter,Thursday,21.0,Women's Bags,Low Participation
1031,52321,Classic,13.202614379084968,Inactive,Deal Seeker,Friday,4.0,Health & Beauty,Low Participation
1032,52729,Classic,11.437908496732026,Inactive,Full Price Shopper,Saturday,11.0,Men Clothes,Low Participation
1033,53317,Classic,30.501089324618736,Active,Full Price Shopper,Sunday,4.0,Men Clothes,Low Participation
1034,54237,Classic,15.773420479302832,Inactive,Bargain Hunter,Sunday,7.0,Baby & Toys,Low Participation
1035,55317,Silver,92.2004357298475,Active,Occasional Discounter,Sunday,7.0,Women Clothes,Low Participation
1036,55668,Classic,69.760348583878,Inactive,Full Price Shopper,Friday,18.0,Sports & Outdoor,Low Participation
1037,56411,Silver,59.912854030501094,Inactive,Bargain Hunter,Sunday,7.0,Women Clothes,Low Participation
1038,57803,Gold,77.9520697167756,Active,Full Price Shopper,Sunday,9.0,Health & Beauty,Low Participation
