,customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment,Segment_Code,RFM_Kmeans_Clusters,Kmeans_Cluster_Name
899,70819,62,10.637410196016361,439.66733290546085,3,3,3,9,promising,5,1,At-Risk Customers
900,70866,5,181.32054503876063,5195.505446209602,4,4,4,12,champion,1,6,Promissing
901,70902,0,18.303808396082154,362.51559552065766,4,3,3,10,loyal_customer,3,6,Promissing
902,71078,117,6.608561611130352,129.03522256339082,2,2,2,6,need_attention,4,1,At-Risk Customers
903,71123,192,2.8029691573539424,2.30497487211379,2,1,1,4,hibernating,2,4,Need Attention
904,71148,15,39.8724271752415,2141.809026073684,4,4,4,12,champion,1,6,Promissing
905,71209,207,6.508598398555177,61.375390993752895,1,2,2,5,hibernating,2,4,Need Attention
906,71227,0,175.82463248006366,4679.665248700735,4,4,4,12,champion,1,6,Promissing
907,71300,74,5.6864488684393475,64.2848385698933,2,2,2,6,need_attention,4,1,At-Risk Customers
908,71356,23,69.60836297474593,4780.6997510456,3,4,4,11,loyal_customer,3,6,Promissing
909,71361,126,7.538062230022998,70.28614099160525,2,2,2,6,need_attention,4,1,At-Risk Customers
910,71458,6,51.87717989692127,2856.437063432813,4,4,4,12,champion,1,6,Promissing
911,71474,29,28.092993351365102,282.2953571307904,3,4,3,10,loyal_customer,3,6,Promissing
912,71497,65,11.122818567861074,920.5953791297117,3,3,3,9,promising,5,1,At-Risk Customers
913,71650,30,21.84311497545937,471.6765934837559,3,4,3,10,loyal_customer,3,6,Promissing
914,71672,9,9.676996168422686,356.033806209029,4,3,3,10,loyal_customer,3,6,Promissing
915,71749,209,15.691641731315041,3493.2669260905536,1,3,4,8,promising,5,4,Need Attention
916,71783,19,23.568262099774778,275.0803588087375,3,4,3,10,loyal_customer,3,6,Promissing
917,71950,6,2.9102447597119103,54.571693722477434,4,1,1,6,need_attention,4,6,Promissing
918,71954,226,9.213344289826818,243.25589697081122,1,2,3,6,need_attention,4,4,Need Attention
919,71955,151,5.599892548904717,270.32328441908834,2,2,3,7,need_attention,4,4,Need Attention
920,71964,7,17.78309528251978,244.78241235755843,4,3,3,10,loyal_customer,3,6,Promissing
921,72031,83,5.649607706982712,97.22798722595947,2,2,2,6,need_attention,4,1,At-Risk Customers
922,72067,139,4.695120034748567,736.5657395462691,2,2,3,7,need_attention,4,1,At-Risk Customers
923,72091,67,9.56523220060825,368.6202192534325,3,3,3,9,promising,5,1,At-Risk Customers
924,72160,0,9.717691024752503,269.3026513098311,4,3,3,10,loyal_customer,3,6,Promissing
925,72181,2,47.98064320918585,1244.4193839633826,4,4,4,12,champion,1,6,Promissing
926,72279,13,49.55076127130641,3060.5360435416887,4,4,4,12,champion,1,6,Promissing
927,72708,80,11.39162066189412,629.8724458514789,2,3,3,8,promising,5,1,At-Risk Customers
928,72720,65,7.694050155565017,746.0621431188009,3,2,3,8,promising,5,1,At-Risk Customers
929,72731,0,10.624341725091634,130.7992276830903,4,3,2,9,promising,5,6,Promissing
930,72749,199,3.7262337404200094,39.28472113264476,1,1,1,3,almost_lost,0,4,Need Attention
931,72796,229,3.700657762671749,48.273635348108996,1,1,1,3,almost_lost,0,4,Need Attention
932,72802,0,13.46012238288907,338.73929399398605,4,3,3,10,loyal_customer,3,6,Promissing
933,72951,32,9.640835866801597,199.77774284908097,3,3,2,8,promising,5,6,Promissing
934,72992,212,2.8094183062179408,193.7843764379805,1,1,2,4,hibernating,2,4,Need Attention
935,73048,4,405.1801003409685,22138.181244438558,4,4,4,12,champion,1,5,Promissing
936,73060,81,6.632099489707796,131.55350147291827,2,2,2,6,need_attention,4,1,At-Risk Customers
937,73069,20,5.697293090576471,116.34277528950582,3,2,2,7,need_attention,4,6,Promissing
938,73095,193,3.716032876333949,65.3212304412408,2,1,2,5,hibernating,2,4,Need Attention
939,73126,209,3.711938696758088,27.339257903871264,1,1,1,3,almost_lost,0,4,Need Attention
940,73225,0,1785.2444909685098,60932.52359958669,4,4,4,12,champion,1,2,Loyal Customers
941,73267,194,3.71079743208326,50.87169024103048,2,1,1,4,hibernating,2,4,Need Attention
942,73288,0,629.9141023442711,26138.41412158509,4,4,4,12,champion,1,5,Promissing
943,73291,95,5.628448668903708,26.400860649395817,2,2,1,5,hibernating,2,1,At-Risk Customers
944,73321,29,25.12857519894444,872.8435206054014,3,4,3,10,loyal_customer,3,6,Promissing
945,73334,195,8.384697279405746,90.48375412875143,1,2,2,5,hibernating,2,4,Need Attention
946,73355,212,2.8068749492440075,184.58158864266053,1,1,2,4,hibernating,2,4,Need Attention
947,73433,11,6.645181919632414,193.5760019184294,4,2,2,8,promising,5,6,Promissing
948,73441,3,30.04403114647043,550.4426074620791,4,4,3,11,loyal_customer,3,6,Promissing
949,73552,224,3.697431098365374,714.871538966321,1,1,3,5,hibernating,2,4,Need Attention
950,73618,65,12.444220921214832,181.95024530848562,3,3,2,8,promising,5,1,At-Risk Customers
951,73653,66,10.603335161743594,280.19579072769545,3,3,3,9,promising,5,1,At-Risk Customers
952,73665,82,2.833967694501813,120.18219923175957,2,1,2,5,hibernating,2,1,At-Risk Customers
953,73688,52,12.271612024157621,357.51725816813376,3,3,3,9,promising,5,1,At-Risk Customers
954,73702,35,8.398199877123089,125.72023895172714,3,2,2,7,need_attention,4,6,Promissing
955,73703,0,6.724517599409278,345.1519569601387,4,2,3,9,promising,5,6,Promissing
956,73715,4,22.202318594453182,182.04842810187566,4,4,2,10,loyal_customer,3,6,Promissing
957,73729,0,6.6551294502952985,510.6508580939581,4,2,3,9,promising,5,6,Promissing
958,73783,0,3677.7574573305524,154008.3068160501,4,4,4,12,champion,1,3,Champions
959,73787,0,212.1857297239037,7543.037562242256,4,4,4,12,champion,1,5,Promissing
960,73823,209,2.7963337414553484,16.024206019225446,1,1,1,3,almost_lost,0,4,Need Attention
961,73838,0,62.59823533302937,2362.1186754236605,4,4,4,12,champion,1,6,Promissing
962,73848,208,9.308660183912894,488.9494875690423,1,3,3,7,need_attention,4,4,Need Attention
963,73857,32,9.452437342257742,1004.1375978803961,3,3,4,10,loyal_customer,3,6,Promissing
964,73898,2,180.11311087398852,14462.164123133045,4,4,4,12,champion,1,5,Promissing
965,73935,190,13.98469340406453,301.7504246519859,2,3,3,8,promising,5,4,Need Attention
966,74027,99,3.7719779682090486,42.49120657824519,2,1,1,4,hibernating,2,1,At-Risk Customers
967,74093,324,2.736708064101472,32.494285975572105,1,1,1,3,almost_lost,0,0,Hibernating
968,74112,65,6.682623355148846,47.8097794769698,3,2,1,6,need_attention,4,1,At-Risk Customers
969,74140,234,1.8689094654600693,31.030506165082052,1,1,1,3,almost_lost,0,4,Need Attention
970,74299,205,4.66261739290266,652.8356089874327,1,2,3,6,need_attention,4,4,Need Attention
971,74319,192,13.896517484623683,191.27270131063858,2,3,2,7,need_attention,4,4,Need Attention
972,74325,13,91.62516551206741,5931.439178010759,4,4,4,12,champion,1,6,Promissing
973,74480,241,4.603090362505244,92.12939309604631,1,1,2,4,hibernating,2,0,Hibernating
974,74582,72,9.486799692723983,83.06504388420386,2,3,2,7,need_attention,4,1,At-Risk Customers
975,74692,13,19.024546601329085,269.61996856844974,4,3,3,10,loyal_customer,3,6,Promissing
976,74848,48,16.940604878194762,132.5530685782632,3,3,2,8,promising,5,1,At-Risk Customers
977,74897,38,2.90233395304868,2.8465481386516958,3,1,1,5,hibernating,2,6,Promissing
978,74913,72,9.567657164198252,158.56697932983118,2,3,2,7,need_attention,4,1,At-Risk Customers
979,74937,64,16.31746792276051,354.15443896222644,3,3,3,9,promising,5,1,At-Risk Customers
980,74940,6,140.07448080489038,6485.13092776744,4,4,4,12,champion,1,6,Promissing
981,74967,108,4.690019563944044,83.67710795822688,2,2,2,6,need_attention,4,1,At-Risk Customers
982,75092,77,6.6526788944002835,181.17050012177864,2,2,2,6,need_attention,4,1,At-Risk Customers
983,75111,203,2.78250183095396,32.322983191840635,1,1,1,3,almost_lost,0,4,Need Attention
984,75142,143,6.596421174239789,286.6895670342817,2,2,3,7,need_attention,4,4,Need Attention
985,75169,0,273.57355373619185,11939.280850520092,4,4,4,12,champion,1,5,Promissing
986,75240,3,6.627962136517752,180.23429513098858,4,2,2,8,promising,5,6,Promissing
987,75248,91,7.539748209145986,211.5784468666234,2,2,2,6,need_attention,4,1,At-Risk Customers
988,75257,63,16.003956054030972,886.6924997732236,3,3,3,9,promising,5,1,At-Risk Customers
989,75301,185,11.100372646212175,119.39742910838774,2,3,2,7,need_attention,4,4,Need Attention
990,75354,108,12.268630795331285,159.96897336215716,2,3,2,7,need_attention,4,1,At-Risk Customers
991,75363,3,40.27212193413915,1104.5557229962055,4,4,4,12,champion,1,6,Promissing
992,75576,1,4.763047649533269,416.9557276950934,4,2,3,9,promising,5,6,Promissing
993,75697,220,2.788794626251563,27.43029744790798,1,1,1,3,almost_lost,0,4,Need Attention
994,75762,66,8.449262195195569,55.76582438874955,3,2,1,6,need_attention,4,1,At-Risk Customers
995,75763,11,46.080447020994754,1418.214195855678,4,4,4,12,champion,1,6,Promissing
996,75817,10,239.96896728057106,13877.121907868193,4,4,4,12,champion,1,5,Promissing
997,75887,10,28.105943669882453,2025.5118460939582,4,4,4,12,champion,1,6,Promissing
998,75902,0,2578.111971507293,112195.04068107156,4,4,4,12,champion,1,3,Champions
999,76018,74,6.643159630128693,127.16252925765913,2,2,2,6,need_attention,4,1,At-Risk Customers
1000,76047,207,6.473797908143015,14.988555863272985,1,2,1,4,hibernating,2,4,Need Attention
1001,76102,217,5.551242178271801,97.34841542476684,1,2,2,5,hibernating,2,4,Need Attention
1002,76127,191,6.543782596876809,101.91774693385528,2,2,2,6,need_attention,4,4,Need Attention
1003,76230,240,2.774439740353224,21.62579453028277,1,1,1,3,almost_lost,0,0,Hibernating
1004,76358,32,22.95077578325217,1126.9086741157153,3,4,4,11,loyal_customer,3,6,Promissing
1005,76377,185,2.7870019000252575,10.430176365456528,2,1,1,4,hibernating,2,4,Need Attention
1006,76386,65,8.586148095811781,86.9720779922094,3,2,2,7,need_attention,4,1,At-Risk Customers
1007,76425,4,125.01384496695847,3822.783866518503,4,4,4,12,champion,1,6,Promissing
1008,76436,43,5.647931729415569,48.805313983158456,3,2,1,6,need_attention,4,6,Promissing
1009,76521,29,35.93007599010985,2227.252490688817,3,4,4,11,loyal_customer,3,6,Promissing
1010,76557,65,13.466933029198543,638.8660926023813,3,3,3,9,promising,5,1,At-Risk Customers
1011,76563,196,12.996697358079933,119.69015488680243,1,3,2,6,need_attention,4,4,Need Attention
1012,76630,13,59.094124768237194,4769.204315970788,4,4,4,12,champion,1,6,Promissing
1013,76651,15,218.45777435847654,8333.071630616303,4,4,4,12,champion,1,5,Promissing
1014,76681,234,3.6979062851885365,31.41410308818279,1,1,1,3,almost_lost,0,4,Need Attention
1015,76689,203,0.9459090837689322,35.34809324057569,1,1,1,3,almost_lost,0,4,Need Attention
1016,76763,32,19.218588332241115,443.8374272465734,3,3,3,9,promising,5,6,Promissing
1017,76845,65,5.774801216364636,440.20290424700755,3,2,3,8,promising,5,1,At-Risk Customers
1018,76896,191,1.8620902207118293,527.8550435631724,2,1,3,6,need_attention,4,4,Need Attention
1019,76961,249,2.7512237294684896,176.00051414196616,1,1,2,4,hibernating,2,0,Hibernating
1020,77008,209,4.678257310303912,11.769443538124635,1,2,1,4,hibernating,2,4,Need Attention
1021,77049,2,12.514745168158807,576.6861423491645,4,3,3,10,loyal_customer,3,6,Promissing
1022,77087,277,2.747573085247497,14.597160734779463,1,1,1,3,almost_lost,0,0,Hibernating
1023,77123,38,4.746778463412843,16.543487781133052,3,2,1,6,need_attention,4,6,Promissing
1024,77140,254,3.6983825474241687,176.68323715432092,1,1,2,4,hibernating,2,0,Hibernating
1025,77188,0,11.770112430191556,182.90909400193928,4,3,2,9,promising,5,6,Promissing
1026,77218,221,2.7621522014522895,91.94140183260751,1,1,2,4,hibernating,2,4,Need Attention
1027,77292,46,27.849178594875212,745.8802147177281,3,4,3,10,loyal_customer,3,6,Promissing
1028,77303,171,16.798516569945715,752.0178104666714,2,3,3,8,promising,5,4,Need Attention
1029,77328,31,10.307835536120818,410.42110234699567,3,3,3,9,promising,5,6,Promissing
1030,77380,151,3.826652839027399,25.46884081047575,2,1,1,4,hibernating,2,4,Need Attention
1031,77411,197,0.9474650681973422,1.6227859774554472,1,1,1,3,almost_lost,0,4,Need Attention
1032,77441,0,66.9575913172426,4012.335898639498,4,4,4,12,champion,1,6,Promissing
1033,77461,87,6.5557984020060385,83.52966070832969,2,2,2,6,need_attention,4,1,At-Risk Customers
1034,77477,63,6.630599376823939,460.47811258618805,3,2,3,8,promising,5,1,At-Risk Customers
1035,77568,191,11.091595810882895,115.5080001805793,2,3,2,7,need_attention,4,4,Need Attention
1036,77605,200,4.6440130585217645,22.06126047191598,1,2,1,4,hibernating,2,4,Need Attention
1037,77721,72,5.6470798509237845,50.06460220250335,2,2,1,5,hibernating,2,1,At-Risk Customers
1038,77727,191,3.73867352164341,38.00889669447503,2,1,1,4,hibernating,2,4,Need Attention
1039,77773,63,11.44416691555874,128.67148294050529,3,3,2,8,promising,5,1,At-Risk Customers
1040,77870,0,157.65291250042642,8997.241018650091,4,4,4,12,champion,1,5,Promissing
1041,77899,200,1.875393303274714,63.84502256015061,1,1,2,4,hibernating,2,4,Need Attention
1042,77905,309,3.646064049796389,72.93701567094388,1,1,2,4,hibernating,2,0,Hibernating
1043,77907,53,16.91546524323264,1741.1120888801743,3,3,4,10,loyal_customer,3,1,At-Risk Customers
1044,77932,1,48.13589250541741,3160.596294907876,4,4,4,12,champion,1,6,Promissing
1045,78000,2,763.559032481702,37860.951538888905,4,4,4,12,champion,1,2,Loyal Customers
1046,78016,32,62.312617694430024,857.9932207141865,3,4,3,10,loyal_customer,3,6,Promissing
1047,78085,210,1.8861272910592324,3.3152202598214764,1,1,1,3,almost_lost,0,4,Need Attention
1048,78233,88,8.576628361053773,122.1063327491357,2,2,2,6,need_attention,4,1,At-Risk Customers
1049,78244,192,8.331960196897734,883.5147149647901,2,2,3,7,need_attention,4,4,Need Attention
1050,78271,240,2.7735475049155944,36.203200807003554,1,1,1,3,almost_lost,0,0,Hibernating
1051,78343,68,13.459941284902355,121.96443184034135,3,3,2,8,promising,5,1,At-Risk Customers
1052,78379,0,58.42869887048773,3885.560145626678,4,4,4,12,champion,1,6,Promissing
1053,78419,266,3.6890140010831654,3.0110119030047984,1,1,1,3,almost_lost,0,0,Hibernating
1054,78428,244,2.7876835968160343,78.93888460394383,1,1,2,4,hibernating,2,0,Hibernating
1055,78462,0,34.84980934116171,995.1454678424275,4,4,4,12,champion,1,6,Promissing
1056,78467,212,2.771742615482315,14.079080595812519,1,1,1,3,almost_lost,0,4,Need Attention
1057,78590,230,1.8570214719610172,2.694807360455356,1,1,1,3,almost_lost,0,4,Need Attention
1058,78594,28,9.601721102020536,86.74457684069641,3,3,2,8,promising,5,6,Promissing
1059,78631,4,12.52747988576863,230.3646665338523,4,3,3,10,loyal_customer,3,6,Promissing
1060,78731,259,3.6898894114323575,329.16037722240213,1,1,3,5,hibernating,2,0,Hibernating
1061,78777,0,258.6178712059595,12805.798998606218,4,4,4,12,champion,1,5,Promissing
1062,78831,208,8.331407864237143,130.3886475145213,1,2,2,5,hibernating,2,4,Need Attention
1063,78834,187,10.213067430758134,53.321928557199556,2,3,1,6,need_attention,4,4,Need Attention
1064,78872,16,24.114147090879953,551.7659943739809,3,4,3,10,loyal_customer,3,6,Promissing
1065,78879,191,4.700494841486258,431.3730586265409,2,2,3,7,need_attention,4,4,Need Attention
1066,78887,0,24.641841905390077,335.76511069875374,4,4,3,11,loyal_customer,3,6,Promissing
1067,78890,30,30.552120932281902,2918.2356883885495,3,4,4,11,loyal_customer,3,6,Promissing
1068,78906,130,7.488477014946851,29.457831439544258,2,2,1,5,hibernating,2,1,At-Risk Customers
1069,78951,0,20.87040291539536,8307.433945717952,4,3,4,11,loyal_customer,3,6,Promissing
1070,78992,222,3.71772958842858,80.71196401041365,1,1,2,4,hibernating,2,4,Need Attention
1071,79004,249,6.4430205267349,66.15279605694157,1,2,2,5,hibernating,2,0,Hibernating
1072,79015,0,9.753757985575126,4490.522702340625,4,3,4,11,loyal_customer,3,6,Promissing
1073,79028,31,26.473993313024938,413.4384267988889,3,4,3,10,loyal_customer,3,6,Promissing
1074,79057,12,46.29049799023049,1988.8745547765627,4,4,4,12,champion,1,6,Promissing
1075,79058,241,3.686944647236479,81.98931039426876,1,1,2,4,hibernating,2,0,Hibernating
1076,79089,78,7.6443988083724115,162.66931355675283,2,2,2,6,need_attention,4,1,At-Risk Customers
1077,79097,211,2.7800579375579613,292.20400359961917,1,1,3,5,hibernating,2,4,Need Attention
1078,79189,227,3.7246062535940956,58.14891466873425,1,1,2,4,hibernating,2,4,Need Attention
1079,79267,225,2.8002071386375977,682.5057486445957,1,1,3,5,hibernating,2,4,Need Attention
1080,79428,31,17.797653249714795,336.48329569390097,3,3,3,9,promising,5,6,Promissing
1081,79435,303,0.9203490045187741,4.673998830863472,1,1,1,3,almost_lost,0,0,Hibernating
1082,79438,197,7.424620836894357,38.732026244407415,1,2,1,4,hibernating,2,4,Need Attention
1083,79451,64,4.716599451563218,118.45317633834611,3,2,2,7,need_attention,4,1,At-Risk Customers
1084,79473,11,35.4916368124723,1727.7729780791303,4,4,4,12,champion,1,6,Promissing
1085,79483,64,5.679930552538859,44.29783145306346,3,2,1,6,need_attention,4,1,At-Risk Customers
1086,79525,0,9.575714002058104,1273.9192764940587,4,3,4,11,loyal_customer,3,6,Promissing
1087,79531,325,0.9148191350866015,41.30842076356891,1,1,1,3,almost_lost,0,0,Hibernating
1088,79562,61,7.72999747813107,332.87119533313654,3,2,3,8,promising,5,1,At-Risk Customers
1089,79564,0,23.123632593645464,261.4231619761823,4,4,3,11,loyal_customer,3,6,Promissing
1090,79577,206,3.709718712681433,76.00349860188908,1,1,2,4,hibernating,2,4,Need Attention
1091,79602,19,10.52350719699253,297.02312878373056,3,3,3,9,promising,5,6,Promissing
1092,79664,75,6.621249233786034,682.5250467638983,2,2,3,7,need_attention,4,1,At-Risk Customers
1093,79711,16,17.79522987548292,1523.5340176222348,3,3,4,10,loyal_customer,3,6,Promissing
1094,79715,209,6.449225710459208,145.6002650258633,1,2,2,5,hibernating,2,4,Need Attention
1095,79778,73,13.40188445502829,710.542634063521,2,3,3,8,promising,5,1,At-Risk Customers
1096,79786,204,4.688008683712581,48.951595405569286,1,2,1,4,hibernating,2,4,Need Attention
1097,79788,241,4.618821223169471,62.96425309425604,1,1,2,4,hibernating,2,0,Hibernating
1098,79797,235,3.7051279394762315,17.844084614130313,1,1,1,3,almost_lost,0,4,Need Attention
1099,79818,248,2.781894407429428,400.05692045873,1,1,3,5,hibernating,2,0,Hibernating
1100,79941,5,17.10056947297843,193.29941062029306,4,3,2,9,promising,5,6,Promissing
1101,79998,6,8.463718084446368,71.08067851314588,4,2,2,8,promising,5,6,Promissing
1102,80007,194,16.653098504764934,226.47810497062423,2,3,3,8,promising,5,4,Need Attention
1103,80021,205,6.506736773906439,126.87029208361852,1,2,2,5,hibernating,2,4,Need Attention
1104,80025,75,16.786905159466933,1600.2651108006373,2,3,4,9,promising,5,1,At-Risk Customers
1105,80050,11,84.70549567939143,3318.777654705239,4,4,4,12,champion,1,6,Promissing
1106,80087,217,4.654973161044641,12.077195116061908,1,2,1,4,hibernating,2,4,Need Attention
1107,80104,230,0.9389387155460063,0.526314217198292,1,1,1,3,almost_lost,0,4,Need Attention
